tool,file,line,column,severity,code,rule,message,confidence,complexity,rank,name,entity_type,category,function,variable,crate,vulnerability,misspelling,correction
uncalled,src\intellicrack\ui\panels\hex_editor\_widgets.py,,,,,,Unused function: minimumSizeHint,,,,,,,,,,,,
uncalled,src\intellicrack\ui\panels\hex_editor\_widgets.py,,,,,,Unused function: mouseMoveEvent,,,,,,,,,,,,
uncalled,src\intellicrack\ui\panels\hex_editor\_widgets.py,,,,,,Unused function: paintEvent,,,,,,,,,,,,
uncalled,src\intellicrack\ui\panels\hex_editor\_widgets.py,,,,,,Unused function: prefetch_on_scroll,,,,,,,,,,,,
uncalled,src\intellicrack\core\script_gen.py,,,,,,Unused function: generate_cutter,,,,,,,,,,,,
uncalled,src\intellicrack\core\script_gen.py,,,,,,Unused function: generate_frida,,,,,,,,,,,,
uncalled,src\intellicrack\core\script_gen.py,,,,,,Unused function: generate_ghidra,,,,,,,,,,,,
uncalled,src\intellicrack\core\script_gen.py,,,,,,Unused function: generate_python,,,,,,,,,,,,
uncalled,src\intellicrack\core\script_gen.py,,,,,,Unused function: generate_x64dbg,,,,,,,,,,,,
uncalled,src\intellicrack\ui\panels\qt_compat.py,,,,,,Unused function: edit_table_item,,,,,,,,,,,,
uncalled,src\intellicrack\ui\panels\qt_compat.py,,,,,,Unused function: key_event_key,,,,,,,,,,,,
uncalled,src\intellicrack\ui\panels\qt_compat.py,,,,,,Unused function: qt_key_page_down,,,,,,,,,,,,
uncalled,src\intellicrack\ui\panels\qt_compat.py,,,,,,Unused function: qt_key_page_up,,,,,,,,,,,,
uncalled,src\intellicrack\ui\panels\qt_compat.py,,,,,,Unused function: wheel_angle_delta_y,,,,,,,,,,,,
uncalled,src\intellicrack\ui\panels\vnc_widget.py,,,,,,Unused function: keyPressEvent,,,,,,,,,,,,
uncalled,src\intellicrack\ui\panels\vnc_widget.py,,,,,,Unused function: keyReleaseEvent,,,,,,,,,,,,
uncalled,src\intellicrack\ui\panels\vnc_widget.py,,,,,,Unused function: mouseMoveEvent,,,,,,,,,,,,
uncalled,src\intellicrack\ui\panels\vnc_widget.py,,,,,,Unused function: mouseReleaseEvent,,,,,,,,,,,,
uncalled,src\intellicrack\ui\panels\vnc_widget.py,,,,,,Unused function: paintEvent,,,,,,,,,,,,
uncalled,src\intellicrack\core\types.py,,,,,,Unused function: display_type,,,,,,,,,,,,
uncalled,src\intellicrack\core\types.py,,,,,,Unused function: has_code,,,,,,,,,,,,
uncalled,src\intellicrack\core\types.py,,,,,,Unused function: is_readable,,,,,,,,,,,,
uncalled,src\intellicrack\core\types.py,,,,,,Unused function: is_writable,,,,,,,,,,,,
uncalled,src\intellicrack\core\disassembler.py,,,,,,Unused function: disassemble_to_lines,,,,,,,,,,,,
uncalled,src\intellicrack\core\disassembler.py,,,,,,Unused function: get_disassembler,,,,,,,,,,,,
uncalled,src\intellicrack\core\disassembler.py,,,,,,Unused function: get_supported_architectures,,,,,,,,,,,,
uncalled,src\intellicrack\core\hexpat\interpreter.py,,,,,,Unused function: can_compile_to_json,,,,,,,,,,,,
uncalled,src\intellicrack\core\hexpat\interpreter.py,,,,,,Unused function: compile_to_json,,,,,,,,,,,,
uncalled,src\intellicrack\core\hexpat\interpreter.py,,,,,,Unused function: execute_bytes,,,,,,,,,,,,
uncalled,src\intellicrack\credentials\oauth.py,,,,,,Unused function: do_GET,,,,,,,,,,,,
uncalled,src\intellicrack\credentials\oauth.py,,,,,,Unused function: log_request,,,,,,,,,,,,
uncalled,src\intellicrack\credentials\oauth.py,,,,,,Unused function: needs_refresh,,,,,,,,,,,,
uncalled,src\intellicrack\bridges\_win32_types.py,,,,,,Unused function: get_kernel32,,,,,,,,,,,,
uncalled,src\intellicrack\bridges\_win32_types.py,,,,,,Unused function: get_psapi,,,,,,,,,,,,
uncalled,src\intellicrack\bridges\base.py,,,,,,Unused function: supports_arch,,,,,,,,,,,,
uncalled,src\intellicrack\bridges\base.py,,,,,,Unused function: supports_format,,,,,,,,,,,,
uncalled,src\intellicrack\bridges\ghidra.py,,,,,,Unused function: bridge_script_path,,,,,,,,,,,,
uncalled,src\intellicrack\bridges\ghidra.py,,,,,,Unused function: decompiler_options,,,,,,,,,,,,
uncalled,src\intellicrack\bridges\hex_state.py,,,,,,Unused function: clear_selection,,,,,,,,,,,,
uncalled,src\intellicrack\bridges\hex_state.py,,,,,,Unused function: get_current_state,,,,,,,,,,,,
uncalled,src\intellicrack\core\hexpat\pattern_registry.py,,,,,,Unused function: get_pattern,,,,,,,,,,,,
uncalled,src\intellicrack\core\hexpat\pattern_registry.py,,,,,,Unused function: load_source,,,,,,,,,,,,
uncalled,src\intellicrack\core\logging.py,,,,,,Unused function: get_structlog_logger,,,,,,,,,,,,
uncalled,src\intellicrack\core\logging.py,,,,,,Unused function: log_binary_operation,,,,,,,,,,,,
uncalled,src\intellicrack\providers\base.py,,,,,,Unused function: get_pending_thinking,,,,,,,,,,,,
uncalled,src\intellicrack\providers\base.py,,,,,,Unused function: get_pending_usage,,,,,,,,,,,,
uncalled,src\intellicrack\providers\local_transformers.py,,,,,,Unused function: current_model_id,,,,,,,,,,,,
uncalled,src\intellicrack\providers\local_transformers.py,,,,,,Unused function: is_b580_detected,,,,,,,,,,,,
uncalled,src\intellicrack\providers\ollama.py,,,,,,Unused function: cloud_available,,,,,,,,,,,,
uncalled,src\intellicrack\providers\ollama.py,,,,,,Unused function: local_available,,,,,,,,,,,,
uncalled,src\intellicrack\ui\dialogs\splash_screen.py,,,,,,Unused function: mark_stage_failed,,,,,,,,,,,,
uncalled,src\intellicrack\ui\dialogs\splash_screen.py,,,,,,Unused function: paintEvent,,,,,,,,,,,,
uncalled,src\intellicrack\ui\resources\font_manager.py,,,,,,Unused function: code_font_family,,,,,,,,,,,,
uncalled,src\intellicrack\ui\resources\font_manager.py,,,,,,Unused function: ui_font_family,,,,,,,,,,,,
uncalled,src\intellicrack\ui\resources\icon_manager.py,,,,,,Unused function: icon_exists,,,,,,,,,,,,
uncalled,src\intellicrack\ui\resources\icon_manager.py,,,,,,Unused function: list_available_icons,,,,,,,,,,,,
uncalled,src\intellicrack\ui\resources\theme_manager.py,,,,,,Unused function: current_theme,,,,,,,,,,,,
uncalled,src\intellicrack\ui\resources\theme_manager.py,,,,,,Unused function: get_available_themes,,,,,,,,,,,,
uncalled,src\intellicrack\core\hexpat\data_reader.py,,,,,,Unused function: read_fixed_string,,,,,,,,,,,,
uncalled,src\intellicrack\core\hexpat\type_system.py,,,,,,Unused function: all_names,,,,,,,,,,,,
uncalled,src\intellicrack\ui\confirmation_dialog.py,,,,,,Unused function: remember_similar,,,,,,,,,,,,
uncalled,src\intellicrack\ui\highlighter.py,,,,,,Unused function: highlightBlock,,,,,,,,,,,,
uncalled,src\intellicrack\ui\panels\graph_view.py,,,,,,Unused function: wheelEvent,,,,,,,,,,,,
uncalled,src\intellicrack\ui\panels\hex_editor\_scripting.py,,,,,,Unused function: highlightBlock,,,,,,,,,,,,
uncalled,src\intellicrack\ui\panels\stack_viewer.py,,,,,,Unused function: get_source_name,,,,,,,,,,,,
